Source,ShoeNum,TableNum,Context,Detail
[A],10,136,Agent 1 avg. pnl/hand,-0.073529
[A],10,136,Agent 2 avg. pnl/hand,0.091912
[A],10,136,Agent 3 avg. pnl/hand,-0.044118
[A],10,137,Agent 1 avg. pnl/hand,-0.062044
[A],10,137,Agent 2 avg. pnl/hand,0.102190
[A],10,137,Agent 3 avg. pnl/hand,-0.051095
[A],10,138,Agent 1 avg. pnl/hand,-0.068841
[A],10,138,Agent 2 avg. pnl/hand,0.086957
[A],10,138,Agent 3 avg. pnl/hand,-0.057971
[A],10,139,Agent 1 avg. pnl/hand,-0.053957
[A],10,139,Agent 2 avg. pnl/hand,0.082734
[A],10,139,Agent 3 avg. pnl/hand,-0.057554
[A],10,140,Agent 1 avg. pnl/hand,-0.046429
[A],10,140,Agent 2 avg. pnl/hand,0.089286
[A],10,140,Agent 3 avg. pnl/hand,-0.060714
[A],10,141,Agent 1 avg. pnl/hand,-0.053191
[A],10,141,Agent 2 avg. pnl/hand,0.081560
[A],10,141,Agent 3 avg. pnl/hand,-0.074468
[A],10,142,Agent 1 avg. pnl/hand,-0.059859
[A],10,142,Agent 2 avg. pnl/hand,0.073944
[A],10,142,Agent 3 avg. pnl/hand,-0.066901
[A],10,143,Agent 1 avg. pnl/hand,-0.066434
[A],10,143,Agent 2 avg. pnl/hand,0.083916
[A],10,143,Agent 3 avg. pnl/hand,-0.055944
[A],10,144,Agent 1 avg. pnl/hand,-0.055556
[A],10,144,Agent 2 avg. pnl/hand,0.076389
[A],10,144,Agent 3 avg. pnl/hand,-0.069444
[A],10,145,Agent 1 avg. pnl/hand,-0.048276
[A],10,145,Agent 2 avg. pnl/hand,0.068966
[A],10,145,Agent 3 avg. pnl/hand,-0.072414
[A],10,146,Agent 1 avg. pnl/hand,-0.047945
[A],10,146,Agent 2 avg. pnl/hand,0.068493
[A],10,146,Agent 3 avg. pnl/hand,-0.071918
[E],10,147,Shoe Completed,
[A],11,147,Agent 1 avg. pnl/hand,-0.054422
[A],11,147,Agent 2 avg. pnl/hand,0.064626
[A],11,147,Agent 3 avg. pnl/hand,-0.085034
[A],11,148,Agent 1 avg. pnl/hand,-0.060811
[A],11,148,Agent 2 avg. pnl/hand,0.057432
[A],11,148,Agent 3 avg. pnl/hand,-0.091216
[A],11,149,Agent 1 avg. pnl/hand,-0.053691
[A],11,149,Agent 2 avg. pnl/hand,0.063758
[A],11,149,Agent 3 avg. pnl/hand,-0.083893
[A],11,150,Agent 1 avg. pnl/hand,-0.046667
[A],11,150,Agent 2 avg. pnl/hand,0.070000
[A],11,150,Agent 3 avg. pnl/hand,-0.073333
[A],11,151,Agent 1 avg. pnl/hand,-0.039735
[A],11,151,Agent 2 avg. pnl/hand,0.082781
[A],11,151,Agent 3 avg. pnl/hand,-0.066225
[A],11,152,Agent 1 avg. pnl/hand,-0.042763
[A],11,152,Agent 2 avg. pnl/hand,0.088816
[A],11,152,Agent 3 avg. pnl/hand,-0.069079
[A],11,153,Agent 1 avg. pnl/hand,-0.045752
[A],11,153,Agent 2 avg. pnl/hand,0.081699
[A],11,153,Agent 3 avg. pnl/hand,-0.071895
[A],11,154,Agent 1 avg. pnl/hand,-0.048701
[A],11,154,Agent 2 avg. pnl/hand,0.077922
[A],11,154,Agent 3 avg. pnl/hand,-0.064935
[A],11,155,Agent 1 avg. pnl/hand,-0.041935
[A],11,155,Agent 2 avg. pnl/hand,0.090323
[A],11,155,Agent 3 avg. pnl/hand,-0.058065
[A],11,156,Agent 1 avg. pnl/hand,-0.048077
[A],11,156,Agent 2 avg. pnl/hand,0.096154
[A],11,156,Agent 3 avg. pnl/hand,-0.057692
[A],11,157,Agent 1 avg. pnl/hand,-0.035032
[A],11,157,Agent 2 avg. pnl/hand,0.089172
[A],11,157,Agent 3 avg. pnl/hand,-0.063694
[A],11,158,Agent 1 avg. pnl/hand,-0.037975
[A],11,158,Agent 2 avg. pnl/hand,0.082278
